evaluated_at_utc,evaluated_at_ept,forecast_hour_beginning_utc,forecast_hour_beginning_ept,forecast_area,forecast_load_mw
12/28/2023 10:45:00 AM,12/28/2023 5:45:00 AM,12/28/2023 7:00:00 PM,12/28/2023 2:00:00 PM,MIDATL,30152
12/27/2023 10:45:00 AM,12/27/2023 5:45:00 AM,12/28/2023 8:00:00 PM,12/28/2023 3:00:00 PM,MIDATL,29974
12/27/2023 2:45:00 PM,12/27/2023 9:45:00 AM,12/28/2023 8:00:00 PM,12/28/2023 3:00:00 PM,MIDATL,29885
12/27/2023 4:45:00 PM,12/27/2023 11:45:00 AM,12/28/2023 8:00:00 PM,12/28/2023 3:00:00 PM,MIDATL,30467
12/27/2023 10:45:00 PM,12/27/2023 5:45:00 PM,12/28/2023 8:00:00 PM,12/28/2023 3:00:00 PM,MIDATL,30467
12/28/2023 4:45:00 AM,12/27/2023 11:45:00 PM,12/28/2023 8:00:00 PM,12/28/2023 3:00:00 PM,MIDATL,30467
12/28/2023 4:45:00 PM,12/28/2023 11:45:00 AM,12/28/2023 8:00:00 PM,12/28/2023 3:00:00 PM,MIDATL,30049
12/28/2023 2:45:00 PM,12/28/2023 9:45:00 AM,12/28/2023 8:00:00 PM,12/28/2023 3:00:00 PM,MIDATL,30049
12/28/2023 10:45:00 AM,12/28/2023 5:45:00 AM,12/28/2023 8:00:00 PM,12/28/2023 3:00:00 PM,MIDATL,30467
12/27/2023 10:45:00 AM,12/27/2023 5:45:00 AM,12/28/2023 9:00:00 PM,12/28/2023 4:00:00 PM,MIDATL,31164
12/27/2023 2:45:00 PM,12/27/2023 9:45:00 AM,12/28/2023 9:00:00 PM,12/28/2023 4:00:00 PM,MIDATL,30911
12/27/2023 4:45:00 PM,12/27/2023 11:45:00 AM,12/28/2023 9:00:00 PM,12/28/2023 4:00:00 PM,MIDATL,31202
12/27/2023 10:45:00 PM,12/27/2023 5:45:00 PM,12/28/2023 9:00:00 PM,12/28/2023 4:00:00 PM,MIDATL,31202
12/28/2023 4:45:00 AM,12/27/2023 11:45:00 PM,12/28/2023 9:00:00 PM,12/28/2023 4:00:00 PM,MIDATL,31202
12/28/2023 10:45:00 PM,12/28/2023 5:45:00 PM,12/28/2023 9:00:00 PM,12/28/2023 4:00:00 PM,MIDATL,30271
12/28/2023 4:45:00 PM,12/28/2023 11:45:00 AM,12/28/2023 9:00:00 PM,12/28/2023 4:00:00 PM,MIDATL,31202
12/28/2023 2:45:00 PM,12/28/2023 9:45:00 AM,12/28/2023 9:00:00 PM,12/28/2023 4:00:00 PM,MIDATL,31202
12/28/2023 10:45:00 AM,12/28/2023 5:45:00 AM,12/28/2023 9:00:00 PM,12/28/2023 4:00:00 PM,MIDATL,31202
12/27/2023 10:45:00 AM,12/27/2023 5:45:00 AM,12/28/2023 10:00:00 PM,12/28/2023 5:00:00 PM,MIDATL,32451
12/27/2023 2:45:00 PM,12/27/2023 9:45:00 AM,12/28/2023 10:00:00 PM,12/28/2023 5:00:00 PM,MIDATL,31962
12/27/2023 4:45:00 PM,12/27/2023 11:45:00 AM,12/28/2023 10:00:00 PM,12/28/2023 5:00:00 PM,MIDATL,32252
12/27/2023 10:45:00 PM,12/27/2023 5:45:00 PM,12/28/2023 10:00:00 PM,12/28/2023 5:00:00 PM,MIDATL,32373
12/28/2023 4:45:00 AM,12/27/2023 11:45:00 PM,12/28/2023 10:00:00 PM,12/28/2023 5:00:00 PM,MIDATL,32373
12/28/2023 10:45:00 PM,12/28/2023 5:45:00 PM,12/28/2023 10:00:00 PM,12/28/2023 5:00:00 PM,MIDATL,31816
12/28/2023 4:45:00 PM,12/28/2023 11:45:00 AM,12/28/2023 10:00:00 PM,12/28/2023 5:00:00 PM,MIDATL,32373
12/28/2023 2:45:00 PM,12/28/2023 9:45:00 AM,12/28/2023 10:00:00 PM,12/28/2023 5:00:00 PM,MIDATL,32373
12/28/2023 10:45:00 AM,12/28/2023 5:45:00 AM,12/28/2023 10:00:00 PM,12/28/2023 5:00:00 PM,MIDATL,32373
12/27/2023 10:45:00 AM,12/27/2023 5:45:00 AM,12/28/2023 11:00:00 PM,12/28/2023 6:00:00 PM,MIDATL,32231
12/27/2023 2:45:00 PM,12/27/2023 9:45:00 AM,12/28/2023 11:00:00 PM,12/28/2023 6:00:00 PM,MIDATL,31804
12/27/2023 4:45:00 PM,12/27/2023 11:45:00 AM,12/28/2023 11:00:00 PM,12/28/2023 6:00:00 PM,MIDATL,31901
12/27/2023 10:45:00 PM,12/27/2023 5:45:00 PM,12/28/2023 11:00:00 PM,12/28/2023 6:00:00 PM,MIDATL,31998
12/28/2023 4:45:00 AM,12/27/2023 11:45:00 PM,12/28/2023 11:00:00 PM,12/28/2023 6:00:00 PM,MIDATL,31998
12/28/2023 10:45:00 PM,12/28/2023 5:45:00 PM,12/28/2023 11:00:00 PM,12/28/2023 6:00:00 PM,MIDATL,31537
12/28/2023 4:45:00 PM,12/28/2023 11:45:00 AM,12/28/2023 11:00:00 PM,12/28/2023 6:00:00 PM,MIDATL,31998
12/28/2023 2:45:00 PM,12/28/2023 9:45:00 AM,12/28/2023 11:00:00 PM,12/28/2023 6:00:00 PM,MIDATL,31998
12/28/2023 10:45:00 AM,12/28/2023 5:45:00 AM,12/28/2023 11:00:00 PM,12/28/2023 6:00:00 PM,MIDATL,31998
12/27/2023 10:45:00 AM,12/27/2023 5:45:00 AM,12/29/2023 12:00:00 AM,12/28/2023 7:00:00 PM,MIDATL,31784
12/27/2023 2:45:00 PM,12/27/2023 9:45:00 AM,12/29/2023 12:00:00 AM,12/28/2023 7:00:00 PM,MIDATL,31275
12/27/2023 4:45:00 PM,12/27/2023 11:45:00 AM,12/29/2023 12:00:00 AM,12/28/2023 7:00:00 PM,MIDATL,31323
12/27/2023 10:45:00 PM,12/27/2023 5:45:00 PM,12/29/2023 12:00:00 AM,12/28/2023 7:00:00 PM,MIDATL,31517
12/28/2023 4:45:00 AM,12/27/2023 11:45:00 PM,12/29/2023 12:00:00 AM,12/28/2023 7:00:00 PM,MIDATL,31517
12/28/2023 10:45:00 PM,12/28/2023 5:45:00 PM,12/29/2023 12:00:00 AM,12/28/2023 7:00:00 PM,MIDATL,31056
12/28/2023 4:45:00 PM,12/28/2023 11:45:00 AM,12/29/2023 12:00:00 AM,12/28/2023 7:00:00 PM,MIDATL,31517
12/28/2023 2:45:00 PM,12/28/2023 9:45:00 AM,12/29/2023 12:00:00 AM,12/28/2023 7:00:00 PM,MIDATL,31517
12/28/2023 10:45:00 AM,12/28/2023 5:45:00 AM,12/29/2023 12:00:00 AM,12/28/2023 7:00:00 PM,MIDATL,31517
12/27/2023 10:45:00 AM,12/27/2023 5:45:00 AM,12/29/2023 1:00:00 AM,12/28/2023 8:00:00 PM,MIDATL,31170
12/27/2023 2:45:00 PM,12/27/2023 9:45:00 AM,12/29/2023 1:00:00 AM,12/28/2023 8:00:00 PM,MIDATL,30643
12/27/2023 4:45:00 PM,12/27/2023 11:45:00 AM,12/29/2023 1:00:00 AM,12/28/2023 8:00:00 PM,MIDATL,30473
12/27/2023 10:45:00 PM,12/27/2023 5:45:00 PM,12/29/2023 1:00:00 AM,12/28/2023 8:00:00 PM,MIDATL,30740
12/28/2023 4:45:00 AM,12/27/2023 11:45:00 PM,12/29/2023 1:00:00 AM,12/28/2023 8:00:00 PM,MIDATL,30740
12/28/2023 10:45:00 PM,12/28/2023 5:45:00 PM,12/29/2023 1:00:00 AM,12/28/2023 8:00:00 PM,MIDATL,30231
12/28/2023 4:45:00 PM,12/28/2023 11:45:00 AM,12/29/2023 1:00:00 AM,12/28/2023 8:00:00 PM,MIDATL,30740
12/28/2023 2:45:00 PM,12/28/2023 9:45:00 AM,12/29/2023 1:00:00 AM,12/28/2023 8:00:00 PM,MIDATL,30740
12/28/2023 10:45:00 AM,12/28/2023 5:45:00 AM,12/29/2023 1:00:00 AM,12/28/2023 8:00:00 PM,MIDATL,30740
12/27/2023 10:45:00 AM,12/27/2023 5:45:00 AM,12/29/2023 2:00:00 AM,12/28/2023 9:00:00 PM,MIDATL,29982
12/27/2023 2:45:00 PM,12/27/2023 9:45:00 AM,12/29/2023 2:00:00 AM,12/28/2023 9:00:00 PM,MIDATL,29582
12/27/2023 4:45:00 PM,12/27/2023 11:45:00 AM,12/29/2023 2:00:00 AM,12/28/2023 9:00:00 PM,MIDATL,29412
12/27/2023 10:45:00 PM,12/27/2023 5:45:00 PM,12/29/2023 2:00:00 AM,12/28/2023 9:00:00 PM,MIDATL,29509
12/28/2023 4:45:00 AM,12/27/2023 11:45:00 PM,12/29/2023 2:00:00 AM,12/28/2023 9:00:00 PM,MIDATL,29509
12/28/2023 10:45:00 PM,12/28/2023 5:45:00 PM,12/29/2023 2:00:00 AM,12/28/2023 9:00:00 PM,MIDATL,29170
12/28/2023 4:45:00 PM,12/28/2023 11:45:00 AM,12/29/2023 2:00:00 AM,12/28/2023 9:00:00 PM,MIDATL,29509
12/28/2023 2:45:00 PM,12/28/2023 9:45:00 AM,12/29/2023 2:00:00 AM,12/28/2023 9:00:00 PM,MIDATL,29509
12/28/2023 10:45:00 AM,12/28/2023 5:45:00 AM,12/29/2023 2:00:00 AM,12/28/2023 9:00:00 PM,MIDATL,29509
12/27/2023 10:45:00 AM,12/27/2023 5:45:00 AM,12/29/2023 3:00:00 AM,12/28/2023 10:00:00 PM,MIDATL,28219
12/27/2023 2:45:00 PM,12/27/2023 9:45:00 AM,12/29/2023 3:00:00 AM,12/28/2023 10:00:00 PM,MIDATL,27858
12/27/2023 4:45:00 PM,12/27/2023 11:45:00 AM,12/29/2023 3:00:00 AM,12/28/2023 10:00:00 PM,MIDATL,27858
12/27/2023 10:45:00 PM,12/27/2023 5:45:00 PM,12/29/2023 3:00:00 AM,12/28/2023 10:00:00 PM,MIDATL,27858
12/28/2023 4:45:00 AM,12/27/2023 11:45:00 PM,12/29/2023 3:00:00 AM,12/28/2023 10:00:00 PM,MIDATL,27858
12/29/2023 4:45:00 AM,12/28/2023 11:45:00 PM,12/29/2023 3:00:00 AM,12/28/2023 10:00:00 PM,MIDATL,27858
12/28/2023 10:45:00 PM,12/28/2023 5:45:00 PM,12/29/2023 3:00:00 AM,12/28/2023 10:00:00 PM,MIDATL,27858
12/28/2023 4:45:00 PM,12/28/2023 11:45:00 AM,12/29/2023 3:00:00 AM,12/28/2023 10:00:00 PM,MIDATL,27858
12/28/2023 2:45:00 PM,12/28/2023 9:45:00 AM,12/29/2023 3:00:00 AM,12/28/2023 10:00:00 PM,MIDATL,27858
12/28/2023 10:45:00 AM,12/28/2023 5:45:00 AM,12/29/2023 3:00:00 AM,12/28/2023 10:00:00 PM,MIDATL,27858
12/27/2023 10:45:00 AM,12/27/2023 5:45:00 AM,12/29/2023 4:00:00 AM,12/28/2023 11:00:00 PM,MIDATL,26460
12/27/2023 2:45:00 PM,12/27/2023 9:45:00 AM,12/29/2023 4:00:00 AM,12/28/2023 11:00:00 PM,MIDATL,26135
12/27/2023 4:45:00 PM,12/27/2023 11:45:00 AM,12/29/2023 4:00:00 AM,12/28/2023 11:00:00 PM,MIDATL,26135
12/27/2023 10:45:00 PM,12/27/2023 5:45:00 PM,12/29/2023 4:00:00 AM,12/28/2023 11:00:00 PM,MIDATL,26135
12/28/2023 4:45:00 AM,12/27/2023 11:45:00 PM,12/29/2023 4:00:00 AM,12/28/2023 11:00:00 PM,MIDATL,26135
12/29/2023 4:45:00 AM,12/28/2023 11:45:00 PM,12/29/2023 4:00:00 AM,12/28/2023 11:00:00 PM,MIDATL,26135
12/28/2023 10:45:00 PM,12/28/2023 5:45:00 PM,12/29/2023 4:00:00 AM,12/28/2023 11:00:00 PM,MIDATL,26135
12/28/2023 4:45:00 PM,12/28/2023 11:45:00 AM,12/29/2023 4:00:00 AM,12/28/2023 11:00:00 PM,MIDATL,26135
12/28/2023 2:45:00 PM,12/28/2023 9:45:00 AM,12/29/2023 4:00:00 AM,12/28/2023 11:00:00 PM,MIDATL,26135
12/28/2023 10:45:00 AM,12/28/2023 5:45:00 AM,12/29/2023 4:00:00 AM,12/28/2023 11:00:00 PM,MIDATL,26135
12/28/2023 10:45:00 AM,12/28/2023 5:45:00 AM,12/29/2023 5:00:00 AM,12/29/2023 12:00:00 AM,MIDATL,24830
12/28/2023 2:45:00 PM,12/28/2023 9:45:00 AM,12/29/2023 5:00:00 AM,12/29/2023 12:00:00 AM,MIDATL,24862
12/28/2023 4:45:00 PM,12/28/2023 11:45:00 AM,12/29/2023 5:00:00 AM,12/29/2023 12:00:00 AM,MIDATL,24862
12/28/2023 10:45:00 PM,12/28/2023 5:45:00 PM,12/29/2023 5:00:00 AM,12/29/2023 12:00:00 AM,MIDATL,24862
12/29/2023 4:45:00 AM,12/28/2023 11:45:00 PM,12/29/2023 5:00:00 AM,12/29/2023 12:00:00 AM,MIDATL,24862
12/28/2023 10:45:00 AM,12/28/2023 5:45:00 AM,12/29/2023 6:00:00 AM,12/29/2023 1:00:00 AM,MIDATL,24091
12/28/2023 2:45:00 PM,12/28/2023 9:45:00 AM,12/29/2023 6:00:00 AM,12/29/2023 1:00:00 AM,MIDATL,24077
12/28/2023 4:45:00 PM,12/28/2023 11:45:00 AM,12/29/2023 6:00:00 AM,12/29/2023 1:00:00 AM,MIDATL,24077
12/28/2023 10:45:00 PM,12/28/2023 5:45:00 PM,12/29/2023 6:00:00 AM,12/29/2023 1:00:00 AM,MIDATL,24077
12/29/2023 4:45:00 AM,12/28/2023 11:45:00 PM,12/29/2023 6:00:00 AM,12/29/2023 1:00:00 AM,MIDATL,24077
12/28/2023 10:45:00 AM,12/28/2023 5:45:00 AM,12/29/2023 7:00:00 AM,12/29/2023 2:00:00 AM,MIDATL,23784
12/28/2023 2:45:00 PM,12/28/2023 9:45:00 AM,12/29/2023 7:00:00 AM,12/29/2023 2:00:00 AM,MIDATL,23714
12/28/2023 4:45:00 PM,12/28/2023 11:45:00 AM,12/29/2023 7:00:00 AM,12/29/2023 2:00:00 AM,MIDATL,23714
12/28/2023 10:45:00 PM,12/28/2023 5:45:00 PM,12/29/2023 7:00:00 AM,12/29/2023 2:00:00 AM,MIDATL,23714
12/29/2023 4:45:00 AM,12/28/2023 11:45:00 PM,12/29/2023 7:00:00 AM,12/29/2023 2:00:00 AM,MIDATL,23714
12/28/2023 10:45:00 AM,12/28/2023 5:45:00 AM,12/29/2023 8:00:00 AM,12/29/2023 3:00:00 AM,MIDATL,23809
12/28/2023 2:45:00 PM,12/28/2023 9:45:00 AM,12/29/2023 8:00:00 AM,12/29/2023 3:00:00 AM,MIDATL,23704
12/28/2023 4:45:00 PM,12/28/2023 11:45:00 AM,12/29/2023 8:00:00 AM,12/29/2023 3:00:00 AM,MIDATL,23704
12/28/2023 10:45:00 PM,12/28/2023 5:45:00 PM,12/29/2023 8:00:00 AM,12/29/2023 3:00:00 AM,MIDATL,23704
12/29/2023 4:45:00 AM,12/28/2023 11:45:00 PM,12/29/2023 8:00:00 AM,12/29/2023 3:00:00 AM,MIDATL,23704
12/28/2023 10:45:00 AM,12/28/2023 5:45:00 AM,12/29/2023 9:00:00 AM,12/29/2023 4:00:00 AM,MIDATL,24427
12/28/2023 2:45:00 PM,12/28/2023 9:45:00 AM,12/29/2023 9:00:00 AM,12/29/2023 4:00:00 AM,MIDATL,24269
12/28/2023 4:45:00 PM,12/28/2023 11:45:00 AM,12/29/2023 9:00:00 AM,12/29/2023 4:00:00 AM,MIDATL,24269
12/28/2023 10:45:00 PM,12/28/2023 5:45:00 PM,12/29/2023 9:00:00 AM,12/29/2023 4:00:00 AM,MIDATL,24269
12/29/2023 4:45:00 AM,12/28/2023 11:45:00 PM,12/29/2023 9:00:00 AM,12/29/2023 4:00:00 AM,MIDATL,24269
12/29/2023 10:45:00 AM,12/29/2023 5:45:00 AM,12/29/2023 9:00:00 AM,12/29/2023 4:00:00 AM,MIDATL,24269
12/28/2023 10:45:00 AM,12/28/2023 5:45:00 AM,12/29/2023 10:00:00 AM,12/29/2023 5:00:00 AM,MIDATL,26103
12/28/2023 2:45:00 PM,12/28/2023 9:45:00 AM,12/29/2023 10:00:00 AM,12/29/2023 5:00:00 AM,MIDATL,25806
12/28/2023 4:45:00 PM,12/28/2023 11:45:00 AM,12/29/2023 10:00:00 AM,12/29/2023 5:00:00 AM,MIDATL,25806
12/28/2023 10:45:00 PM,12/28/2023 5:45:00 PM,12/29/2023 10:00:00 AM,12/29/2023 5:00:00 AM,MIDATL,25486
12/29/2023 4:45:00 AM,12/28/2023 11:45:00 PM,12/29/2023 10:00:00 AM,12/29/2023 5:00:00 AM,MIDATL,25486
12/29/2023 10:45:00 AM,12/29/2023 5:45:00 AM,12/29/2023 10:00:00 AM,12/29/2023 5:00:00 AM,MIDATL,25486
12/28/2023 10:45:00 AM,12/28/2023 5:45:00 AM,12/29/2023 11:00:00 AM,12/29/2023 6:00:00 AM,MIDATL,28760
12/28/2023 2:45:00 PM,12/28/2023 9:45:00 AM,12/29/2023 11:00:00 AM,12/29/2023 6:00:00 AM,MIDATL,28363
12/28/2023 4:45:00 PM,12/28/2023 11:45:00 AM,12/29/2023 11:00:00 AM,12/29/2023 6:00:00 AM,MIDATL,28363
12/28/2023 10:45:00 PM,12/28/2023 5:45:00 PM,12/29/2023 11:00:00 AM,12/29/2023 6:00:00 AM,MIDATL,27548
12/29/2023 4:45:00 AM,12/28/2023 11:45:00 PM,12/29/2023 11:00:00 AM,12/29/2023 6:00:00 AM,MIDATL,27548
12/29/2023 10:45:00 AM,12/29/2023 5:45:00 AM,12/29/2023 11:00:00 AM,12/29/2023 6:00:00 AM,MIDATL,27548
12/28/2023 10:45:00 AM,12/28/2023 5:45:00 AM,12/29/2023 12:00:00 PM,12/29/2023 7:00:00 AM,MIDATL,30413
12/28/2023 2:45:00 PM,12/28/2023 9:45:00 AM,12/29/2023 12:00:00 PM,12/29/2023 7:00:00 AM,MIDATL,30045
12/28/2023 4:45:00 PM,12/28/2023 11:45:00 AM,12/29/2023 12:00:00 PM,12/29/2023 7:00:00 AM,MIDATL,30045
12/28/2023 10:45:00 PM,12/28/2023 5:45:00 PM,12/29/2023 12:00:00 PM,12/29/2023 7:00:00 AM,MIDATL,29696
12/29/2023 4:45:00 AM,12/28/2023 11:45:00 PM,12/29/2023 12:00:00 PM,12/29/2023 7:00:00 AM,MIDATL,29696
12/29/2023 10:45:00 AM,12/29/2023 5:45:00 AM,12/29/2023 12:00:00 PM,12/29/2023 7:00:00 AM,MIDATL,29696
12/28/2023 10:45:00 AM,12/28/2023 5:45:00 AM,12/29/2023 1:00:00 PM,12/29/2023 8:00:00 AM,MIDATL,30616
12/28/2023 2:45:00 PM,12/28/2023 9:45:00 AM,12/29/2023 1:00:00 PM,12/29/2023 8:00:00 AM,MIDATL,30241
12/28/2023 4:45:00 PM,12/28/2023 11:45:00 AM,12/29/2023 1:00:00 PM,12/29/2023 8:00:00 AM,MIDATL,30417
12/28/2023 10:45:00 PM,12/28/2023 5:45:00 PM,12/29/2023 1:00:00 PM,12/29/2023 8:00:00 AM,MIDATL,30155
12/29/2023 4:45:00 AM,12/28/2023 11:45:00 PM,12/29/2023 1:00:00 PM,12/29/2023 8:00:00 AM,MIDATL,30155
12/29/2023 2:45:00 PM,12/29/2023 9:45:00 AM,12/29/2023 1:00:00 PM,12/29/2023 8:00:00 AM,MIDATL,29334
12/29/2023 10:45:00 AM,12/29/2023 5:45:00 AM,12/29/2023 1:00:00 PM,12/29/2023 8:00:00 AM,MIDATL,30155
12/28/2023 10:45:00 AM,12/28/2023 5:45:00 AM,12/29/2023 2:00:00 PM,12/29/2023 9:00:00 AM,MIDATL,30183
12/28/2023 2:45:00 PM,12/28/2023 9:45:00 AM,12/29/2023 2:00:00 PM,12/29/2023 9:00:00 AM,MIDATL,29955
12/28/2023 4:45:00 PM,12/28/2023 11:45:00 AM,12/29/2023 2:00:00 PM,12/29/2023 9:00:00 AM,MIDATL,30165
12/28/2023 10:45:00 PM,12/28/2023 5:45:00 PM,12/29/2023 2:00:00 PM,12/29/2023 9:00:00 AM,MIDATL,29991
12/29/2023 4:45:00 AM,12/28/2023 11:45:00 PM,12/29/2023 2:00:00 PM,12/29/2023 9:00:00 AM,MIDATL,29991
12/29/2023 2:45:00 PM,12/29/2023 9:45:00 AM,12/29/2023 2:00:00 PM,12/29/2023 9:00:00 AM,MIDATL,28939
12/29/2023 10:45:00 AM,12/29/2023 5:45:00 AM,12/29/2023 2:00:00 PM,12/29/2023 9:00:00 AM,MIDATL,29991
12/28/2023 10:45:00 AM,12/28/2023 5:45:00 AM,12/29/2023 3:00:00 PM,12/29/2023 10:00:00 AM,MIDATL,29779
12/28/2023 2:45:00 PM,12/28/2023 9:45:00 AM,12/29/2023 3:00:00 PM,12/29/2023 10:00:00 AM,MIDATL,29589
12/28/2023 4:45:00 PM,12/28/2023 11:45:00 AM,12/29/2023 3:00:00 PM,12/29/2023 10:00:00 AM,MIDATL,29798
12/28/2023 10:45:00 PM,12/28/2023 5:45:00 PM,12/29/2023 3:00:00 PM,12/29/2023 10:00:00 AM,MIDATL,29595
12/29/2023 4:45:00 AM,12/28/2023 11:45:00 PM,12/29/2023 3:00:00 PM,12/29/2023 10:00:00 AM,MIDATL,29595
12/29/2023 4:45:00 PM,12/29/2023 11:45:00 AM,12/29/2023 3:00:00 PM,12/29/2023 10:00:00 AM,MIDATL,28012
12/29/2023 2:45:00 PM,12/29/2023 9:45:00 AM,12/29/2023 3:00:00 PM,12/29/2023 10:00:00 AM,MIDATL,28519
12/29/2023 10:45:00 AM,12/29/2023 5:45:00 AM,12/29/2023 3:00:00 PM,12/29/2023 10:00:00 AM,MIDATL,29595
12/28/2023 10:45:00 AM,12/28/2023 5:45:00 AM,12/29/2023 4:00:00 PM,12/29/2023 11:00:00 AM,MIDATL,29435
12/28/2023 2:45:00 PM,12/28/2023 9:45:00 AM,12/29/2023 4:00:00 PM,12/29/2023 11:00:00 AM,MIDATL,29300
12/28/2023 4:45:00 PM,12/28/2023 11:45:00 AM,12/29/2023 4:00:00 PM,12/29/2023 11:00:00 AM,MIDATL,29540
12/28/2023 10:45:00 PM,12/28/2023 5:45:00 PM,12/29/2023 4:00:00 PM,12/29/2023 11:00:00 AM,MIDATL,29278
12/29/2023 4:45:00 AM,12/28/2023 11:45:00 PM,12/29/2023 4:00:00 PM,12/29/2023 11:00:00 AM,MIDATL,29278
12/29/2023 4:45:00 PM,12/29/2023 11:45:00 AM,12/29/2023 4:00:00 PM,12/29/2023 11:00:00 AM,MIDATL,27718
12/29/2023 2:45:00 PM,12/29/2023 9:45:00 AM,12/29/2023 4:00:00 PM,12/29/2023 11:00:00 AM,MIDATL,28316
12/29/2023 10:45:00 AM,12/29/2023 5:45:00 AM,12/29/2023 4:00:00 PM,12/29/2023 11:00:00 AM,MIDATL,29278
12/28/2023 10:45:00 AM,12/28/2023 5:45:00 AM,12/29/2023 5:00:00 PM,12/29/2023 12:00:00 PM,MIDATL,29212
12/28/2023 2:45:00 PM,12/28/2023 9:45:00 AM,12/29/2023 5:00:00 PM,12/29/2023 12:00:00 PM,MIDATL,29158
12/28/2023 4:45:00 PM,12/28/2023 11:45:00 AM,12/29/2023 5:00:00 PM,12/29/2023 12:00:00 PM,MIDATL,29323
12/28/2023 10:45:00 PM,12/28/2023 5:45:00 PM,12/29/2023 5:00:00 PM,12/29/2023 12:00:00 PM,MIDATL,29120
12/29/2023 4:45:00 AM,12/28/2023 11:45:00 PM,12/29/2023 5:00:00 PM,12/29/2023 12:00:00 PM,MIDATL,29120
12/29/2023 4:45:00 PM,12/29/2023 11:45:00 AM,12/29/2023 5:00:00 PM,12/29/2023 12:00:00 PM,MIDATL,27622
12/29/2023 2:45:00 PM,12/29/2023 9:45:00 AM,12/29/2023 5:00:00 PM,12/29/2023 12:00:00 PM,MIDATL,28272
12/29/2023 10:45:00 AM,12/29/2023 5:45:00 AM,12/29/2023 5:00:00 PM,12/29/2023 12:00:00 PM,MIDATL,29120
12/28/2023 10:45:00 AM,12/28/2023 5:45:00 AM,12/29/2023 6:00:00 PM,12/29/2023 1:00:00 PM,MIDATL,29276
12/28/2023 2:45:00 PM,12/28/2023 9:45:00 AM,12/29/2023 6:00:00 PM,12/29/2023 1:00:00 PM,MIDATL,29163
12/28/2023 4:45:00 PM,12/28/2023 11:45:00 AM,12/29/2023 6:00:00 PM,12/29/2023 1:00:00 PM,MIDATL,29396
12/28/2023 10:45:00 PM,12/28/2023 5:45:00 PM,12/29/2023 6:00:00 PM,12/29/2023 1:00:00 PM,MIDATL,29135
12/29/2023 4:45:00 AM,12/28/2023 11:45:00 PM,12/29/2023 6:00:00 PM,12/29/2023 1:00:00 PM,MIDATL,29135
12/29/2023 4:45:00 PM,12/29/2023 11:45:00 AM,12/29/2023 6:00:00 PM,12/29/2023 1:00:00 PM,MIDATL,27718
12/29/2023 2:45:00 PM,12/29/2023 9:45:00 AM,12/29/2023 6:00:00 PM,12/29/2023 1:00:00 PM,MIDATL,28327
12/29/2023 10:45:00 AM,12/29/2023 5:45:00 AM,12/29/2023 6:00:00 PM,12/29/2023 1:00:00 PM,MIDATL,29135
12/28/2023 10:45:00 AM,12/28/2023 5:45:00 AM,12/29/2023 7:00:00 PM,12/29/2023 2:00:00 PM,MIDATL,29441
12/28/2023 2:45:00 PM,12/28/2023 9:45:00 AM,12/29/2023 7:00:00 PM,12/29/2023 2:00:00 PM,MIDATL,29275
12/28/2023 4:45:00 PM,12/28/2023 11:45:00 AM,12/29/2023 7:00:00 PM,12/29/2023 2:00:00 PM,MIDATL,29595
12/28/2023 10:45:00 PM,12/28/2023 5:45:00 PM,12/29/2023 7:00:00 PM,12/29/2023 2:00:00 PM,MIDATL,29304
12/29/2023 4:45:00 AM,12/28/2023 11:45:00 PM,12/29/2023 7:00:00 PM,12/29/2023 2:00:00 PM,MIDATL,29304
12/29/2023 4:45:00 PM,12/29/2023 11:45:00 AM,12/29/2023 7:00:00 PM,12/29/2023 2:00:00 PM,MIDATL,28065
12/29/2023 2:45:00 PM,12/29/2023 9:45:00 AM,12/29/2023 7:00:00 PM,12/29/2023 2:00:00 PM,MIDATL,28624
12/29/2023 10:45:00 AM,12/29/2023 5:45:00 AM,12/29/2023 7:00:00 PM,12/29/2023 2:00:00 PM,MIDATL,29304
12/28/2023 10:45:00 AM,12/28/2023 5:45:00 AM,12/29/2023 8:00:00 PM,12/29/2023 3:00:00 PM,MIDATL,29951
12/28/2023 2:45:00 PM,12/28/2023 9:45:00 AM,12/29/2023 8:00:00 PM,12/29/2023 3:00:00 PM,MIDATL,29825
12/28/2023 4:45:00 PM,12/28/2023 11:45:00 AM,12/29/2023 8:00:00 PM,12/29/2023 3:00:00 PM,MIDATL,29970
12/28/2023 10:45:00 PM,12/28/2023 5:45:00 PM,12/29/2023 8:00:00 PM,12/29/2023 3:00:00 PM,MIDATL,29941
12/29/2023 4:45:00 AM,12/28/2023 11:45:00 PM,12/29/2023 8:00:00 PM,12/29/2023 3:00:00 PM,MIDATL,29941
12/29/2023 4:45:00 PM,12/29/2023 11:45:00 AM,12/29/2023 8:00:00 PM,12/29/2023 3:00:00 PM,MIDATL,28809
12/29/2023 2:45:00 PM,12/29/2023 9:45:00 AM,12/29/2023 8:00:00 PM,12/29/2023 3:00:00 PM,MIDATL,29309
12/29/2023 10:45:00 AM,12/29/2023 5:45:00 AM,12/29/2023 8:00:00 PM,12/29/2023 3:00:00 PM,MIDATL,29941
12/28/2023 10:45:00 AM,12/28/2023 5:45:00 AM,12/29/2023 9:00:00 PM,12/29/2023 4:00:00 PM,MIDATL,31354
